348670582,253319879,普埃尔托利亚诺,4,0
349570153,253319879,波苏埃洛德卡拉特拉瓦,4,0
349777576,253319879,滕夫莱克,4,0
350265099,253319879,米拉,4,0
350268240,253319879,米格尔图拉,4,0
350305470,253319879,索库埃利亚莫斯,4,0
350908420,253319879,莫利纳德亚拉贡,4,0
353679267,253319879,西贡萨,4,0
359030432,253319879,门特里达,4,0
359125760,253319879,阿尔卡萨尔德圣胡安,4,0
359152230,253319879,阿尔曼萨,4,0
359177510,253319879,阿尔瓦塞特,4,0
359215294,253319879,阿尔马登,4,0
359338035,253319879,阿苏克卡德埃纳雷斯,4,0
359697854,253319879,马德里德霍斯,4,0
359710235,253319879,马拉贡,4,0
253320881,168141645,卡斯蒂利亚-莱昂,3,0
378955068,253320881,丰蒂韦罗斯,4,0
379160547,253320881,佩尼亚兰达德夫拉卡蒙特,4,0
379683515,253320881,博塞吉利亚斯,4,0
379776822,253320881,卡里翁德洛斯孔德斯,4,0
379909202,253320881,圣伊尔德丰索,4,0
379928020,253320881,圣埃斯特万德戈尔马斯,4,0
379938818,253320881,圣安德雷斯德尔拉瓦内多,4,0
380109162,253320881,圣胡斯托德拉韦加,4,0
380143233,253320881,圣莱奥纳尔多德阿格,4,0
380297315,253320881,坎帕斯佩罗,4,0
380305696,253320881,坎德莱达,4,0
380477994,253320881,埃尔瓦尔科德亚维拉,4,0
380481379,253320881,埃尔蒂恩夫洛,4,0
380485835,253320881,埃布罗河畔米兰达,4,0
380589171,253320881,塞哥维亚,4,0
380895094,253320881,巴伦西亚德东胡安,4,0
380899693,253320881,巴利亚多利德,4,0
381013635,253320881,布尔戈斯,4,0
381069546,253320881,布里维耶斯卡,4,0
381107005,253320881,帕伦西亚,4,0
382279249,253320881,托尔德西利亚斯,4,0
382344675,253320881,托雷诺,4,0
382553246,253320881,拉斯纳瓦斯德尔马尔克斯,4,0
382569869,253320881,拉波拉德戈尔东,4,0
382576890,253320881,拉瓦涅萨,4,0
382583754,253320881,拉罗夫拉,4,0
382801250,253320881,普埃夫拉德萨纳夫里亚,4,0
382883007,253320881,本塔德瓦尼奥斯,4,0
382886684,253320881,本维夫雷,4,0
382892095,253320881,杜埃尼亚斯,4,0
382898979,253320881,杜罗河畔阿兰达,4,0
383049438,253320881,梅迪纳德尔坎波,4,0
383049683,253320881,梅迪纳德波马尔,4,0
383087909,253320881,比利亚基兰夫雷,4,0
383088119,253320881,比利亚夫利诺,4,0
383088418,253320881,比利亚尔潘多,4,0
383127883,253320881,比蒂古迪诺,4,0
383276314,253320881,洛马斯,4,0
383392237,253320881,特雷斯帕德尔内,4,0
383434056,253320881,瓜尔多,4,0
383570290,253320881,科卡,4,0
383750016,253320881,索洛桑乔,4,0
383760317,253320881,索蒂略德拉德拉达,4,0
383761328,253320881,索里亚,4,0
383884019,253320881,罗德里戈城,4,0
384088740,253320881,莫拉莱斯德尔维诺,4,0
384897006,253320881,萨尔达尼亚,4,0
385073249,253320881,萨阿贡,4,0
385717182,253320881,蓬费拉达,4,0
385830869,253320881,西斯铁尔纳,4,0
386459463,253320881,贝利利亚德尔里奥卡里翁,4,0
386474271,253320881,贝加德埃斯皮纳雷达,4,0
386489765,253320881,贝哈尔,4,0
387768135,253320881,里亚萨,4,0
388707850,253320881,阿格雷达,4,0
388805982,253320881,阿雷瓦洛,4,0
388806398,253320881,阿雷纳斯德圣佩德罗,4,0
253326697,168141645,坎塔布里亚,3,0
403403355,253326697,卡韦松德拉萨尔,4,0
403638779,253326697,圣克鲁斯德韦萨纳,4,0
403683264,253326697,圣比森特德拉瓦尔克拉,4,0
404076970,253326697,圣马里亚德凯翁,4,0
404362845,253326697,埃拉斯蒂列罗,4,0
404864562,253326697,巴尔塞纳德彼德孔查,4,0
407025388,253326697,托雷拉韦加,4,0
407387522,253326697,拉马莱斯德拉维克托里亚,4,0
408061780,253326697,桑坦德,4,0
408068260,253326697,桑托尼亚,4,0
408075227,253326697,桑蒂乌尔德德托兰索,4,0
408207220,253326697,比利亚卡列多,4,0
408535850,253326697,洛斯科拉莱斯德武埃尔纳,4,0
409201382,253326697,科林德雷斯,4,0
412199428,253326697,蓬特维耶斯戈,4,0
413862461,253326697,连多,4,0
414374382,253326697,雷诺萨,4,0
253327534,168141645,埃斯特雷马杜拉,3,0
423922600,253327534,东韦尼托,4,0
424142700,253327534,伊格拉拉雷亚尔,4,0
424450778,253327534,列雷纳,4,0
425059303,253327534,卡塞雷斯,4,0
425091850,253327534,卡斯图埃拉,4,0
425135403,253327534,卡萨尔德卡塞雷斯,4,0
425146620,253327534,卡韦萨德尔武埃,4,0
425979620,253327534,坎帕纳里奥,4,0
426337381,253327534,埃斯帕拉戈萨德拉雷斯,4,0
426392855,253327534,埃雷拉德尔杜克,4,0
426458001,253327534,塔莱韦拉,4,0
426511046,253327534,塞雷纳新镇,4,0
426606858,253327534,夫雷赫纳尔德拉谢拉,4,0
426640479,253327534,奥利文萨,4,0
426950987,253327534,巴伦西亚德亚尔坎塔拉,4,0
427155149,253327534,布罗萨斯,4,0
428382900,253327534,托雷洪西略,4,0
429231106,253327534,洛萨尔德拉韦拉,4,0
429721148,253327534,纳瓦尔莫拉尔德拉马塔,4,0
430517473,253327534,萨夫拉,4,0
430947087,253327534,蒙坦切斯,4,0
431084261,253327534,蒙特埃尔莫索,4,0
431973644,253327534,贝拉新镇,4,0
432317709,253327534,赫雷斯德洛斯卡瓦列罗斯,4,0
432780002,253327534,阿尔坎塔拉,4,0
432817107,253327534,阿尔门德拉莱霍,4,0
432880617,253327534,阿苏阿加,4,0
433028132,253327534,马尔帕尔蒂达德卡塞雷斯,4,0
433028427,253327534,马尔帕尔蒂达德普拉森西亚,4,0
253366611,168141645,拉里奥哈,3,0
448030847,253366611,卡拉奥拉,4,0
448111817,253366611,卡萨拉雷纳,4,0
448409561,253366611,圣多明各-德拉卡尔萨达,4,0
449554452,253366611,埃斯卡赖,4,0
449812057,253366611,奥塞霍,4,0
451530890,253366611,拉尔德罗,4,0
451945954,253366611,林孔德索托,4,0
452136966,253366611,比利亚梅迪亚纳德雷瓜,4,0
452304340,253366611,洛格罗尼奥,4,0
452728449,253366611,纳尔达,4,0
452734932,253366611,纳赫拉,4,0
457094664,253366611,阿尔内多,4,0
457280933,253366611,阿尔韦尔达德雷瓜,4,0
457281410,253366611,阿尔韦里特,4,0
168127714,0,约旦,2,0
168129933,0,英属印度洋领地,2,0
168150918,0,马里,2,0
168124675,0,瑞士,2,0
459270264,168124675,汝拉州,3,0
468364759,459270264,勒努瓦芒,4,0
471944497,459270264,德莱蒙,4,0
475303040,459270264,維克,4,0
475514889,459270264,芒特福孔,4,0
479072908,459270264,邦福勒,4,0
479212615,459270264,阿勒,4,0
168073186,0,南苏丹,2,0
168073325,0,南非,2,0
480800640,168073325,林波波省,3,0
496006960,480800640,察嫩,4,0
497859135,480800640,波羅克瓦尼,4,0
498435048,480800640,索赫燕杜,4,0
501269538,480800640,路易特里哈特,4,0
480867175,168073325,豪登省,3,0
516752093,480867175,克魯格斯多普,4,0
519731301,480867175,弗里尼欣,4,0
522219620,480867175,索韦托,4,0
522225894,480867175,约翰内斯堡,4,0
522504219,480867175,范德拜爾帕克,4,0
168118783,0,斯瓦尔巴特和扬马延,2,0
527019909,168118783,斯瓦尔巴群岛,3,0
168124551,0,瑞典,2,0
551060909,168124551,北博滕,3,0
565161270,551060909,哈帕兰达,4,0
566124228,551060909,基律纳,4,0
568991781,551060909,耶利瓦勒,4,0
551077823,168124551,厄勒布鲁省,3,0
586818105,551077823,卡尔斯库加,4,0
586912264,551077823,厄勒布鲁,4,0
590137658,551077823,林德斯貝里,4,0
551138245,168124551,耶夫勒堡省,3,0
618302519,551138245,瑟德港,4,0
618909445,551138245,耶夫勒,4,0
618937731,551138245,胡迪克斯瓦尔,4,0
551158933,168124551,西约塔兰省,3,0
643433936,551158933,乌德瓦拉,4,0
644009505,551158933,利德雪平,4,0
644970221,551158933,哥德堡,4,0
646188189,551158933,塔努姆斯海德,4,0
646651457,551158933,孔艾尔夫,4,0
649657884,551158933,斯卡拉,4,0
649705466,551158933,斯特伦斯塔德,4,0
651314535,551158933,舍夫德,4,0
655005100,551158933,阿灵索斯,4,0
168124882,0,瓜德罗普岛,2,0
168066525,0,亚美尼亚,2,0
168068941,0,冈比亚,2,0
168083341,0,土库曼斯坦,2,0
658418802,168083341,列巴普州,3,0
168110741,0,巴拿马,2,0
679539124,168110741,库纳雅拉特区,3,0
679540631,168110741,恩贝拉-沃内安特区,3,0
168085547,0,基里巴斯,2,0
168111925,0,巴西,2,0
756216932,168111925,亚马孙州,3,0
782104972,756216932,马瑙斯,4,0
756221205,168111925,伯南布哥州,3,0
796613314,756221205,伊加拉苏,4,0
797793524,756221205,圣克鲁斯-杜卡皮巴里比,4,0
799027818,756221205,塞拉塔利亚达,4,0
799689248,756221205,帕尔马里斯,4,0
800662310,756221205,戈亚纳,4,0
802189103,756221205,累西腓,4,0
805952951,756221205,阿布雷乌埃利马,4,0
756256910,168111925,南马托格罗索州,3,0
819418131,756256910,博尼塔,4,0
820547769,756256910,多拉杜斯,4,0
829311078,756256910,里奧布里朗蒂,4,0
756293335,168111925,圣埃斯皮里图州,3,0
842271531,756293335,伊塔佩米林,4,0
850178983,756293335,阿拉克魯斯,4,0
850312084,756293335,韦利亚镇,4,0
756359270,168111925,帕拉州,3,0
873979261,756359270,贝伦,4,0
876174485,756359270,马拉巴,4,0
756369223,168111925,戈亚斯州,3,0
891516200,756369223,伊通比亚拉,4,0
891944140,756369223,克里斯塔利娜,4,0
892809973,756369223,卡尔达斯诺瓦斯,4,0
896893041,756369223,戈亚尼亚,4,0
898375168,756369223,特林达迪,4,0
902154233,756369223,里奥韦尔迪,4,0
902359170,756369223,阿纳波利斯,4,0
902403308,756369223,雅拉瓜,4,0
756370437,168111925,托坎廷斯州,3,0
756411280,168111925,米纳斯吉拉斯州,3,0
935980488,756411280,乌巴,4,0
936070613,756411280,伊图尤塔巴,4,0
936070766,756411280,伊坦巴库里,4,0
936072018,756411280,伊塔乌纳,4,0
936073491,756411280,伊塔比拉,4,0
936073974,756411280,伊塔茹巴,4,0
936083219,756411280,伊帕内马,4,0
936083359,756411280,伊帕廷加,4,0
936198303,756411280,佩纳顾问城,4,0
936392198,756411280,利马杜阿蒂,4,0
936712808,756411280,博姆德斯帕科,4,0
936733942,756411280,博阿埃斯佩兰萨,4,0
936737492,756411280,卡佩利尼亚,4,0
936743016,756411280,卡兰戈拉,4,0
936747179,756411280,卡塔瓜西斯,4,0
936761149,756411280,卡尔达什,4,0
936767169,756411280,卡拉廷加,4,0
936945622,756411280,圣塞巴斯蒂昂-杜帕拉伊苏,4,0
936952115,756411280,圣安娜-杜帕拉伊苏,4,0
937093094,756411280,圣维森特-迪米纳斯,4,0
937149139,756411280,圣若昂-德雷,4,0
938179427,756411280,塞鲁,4,0
938319734,756411280,奥利韦拉,4,0
938537035,756411280,孔塔任,4,0
938583522,756411280,安德拉达斯,4,0
938584619,756411280,安德烈兰迪亚,4,0
938915129,756411280,巴罗苏,4,0
939158365,756411280,帕图斯迪米纳斯,4,0
939172661,756411280,帕拉卡图,4,0
939174489,756411280,帕拉迪米纳斯,4,0
939183793,756411280,帕特罗西尼乌,4,0
939188779,756411280,帕苏斯,4,0
939189550,756411280,帕萨夸特鲁,4,0
939246367,756411280,库尔韦卢,4,0
941722998,756411280,拉夫拉斯,4,0
941815733,756411280,拉法耶蒂顾问城,4,0
942234364,756411280,普拉杜斯,4,0
942615744,756411280,桑托斯杜蒙特,4,0
942768090,756411280,欧鲁普雷图,4,0
942768394,756411280,欧鲁菲努,4,0
943059655,756411280,法布里西亚诺上校城,4,0
943106499,756411280,波苏斯－迪卡尔达斯,4,0
943107002,756411280,波苏阿莱格里,4,0
943348682,756411280,热基蒂尼奥尼亚,4,0
943374179,756411280,特奥菲卢奥托尼,4,0
943433258,756411280,特雷斯科拉松伊斯,4,0
943433746,756411280,特雷斯蓬塔斯,4,0
943558781,756411280,瓦尔任阿,4,0
943632834,756411280,皮兰吉纽,4,0
943643154,756411280,皮拉波拉,4,0
943711989,756411280,福米加,4,0
943789239,756411280,科罗曼德尔,4,0
943835404,756411280,穆里亚埃,4,0
944249769,756411280,艾莫雷斯,4,0
944283939,756411280,若昂皮涅鲁,4,0
944284320,756411280,若昂蒙莱瓦迪,4,0
944295654,756411280,茹伊斯迪福拉,4,0
945149754,756411280,萨克拉门托,4,0
945218897,756411280,萨利纳斯,4,0
945460532,756411280,萨巴拉,4,0
945763948,756411280,蒂莫特乌,4,0
946126441,756411280,蒙蒂斯克拉鲁斯,4,0
947220140,756411280,贝洛奥里藏特,4,0
948364871,756411280,迪维诺波利斯,4,0
949044751,756411280,阿尔梅纳拉,4,0
949090626,756411280,阿尔科斯,4,0
949114027,756411280,阿尔费纳斯,4,0
949247684,756411280,阿拉沙,4,0
949251201,756411280,阿拉瓜里,4,0
950073326,756411280,马纽阿苏,4,0
756524246,168111925,马托格罗索州,3,0
962981154,756524246,库亚巴,4,0
756524620,168111925,马拉尼昂州,3,0
984760220,756524620,卡希亚斯,4,0
984789961,756524620,卡罗利纳,4,0
984933138,756524620,因佩拉特里斯,4,0
985264915,756524620,圣路易斯,4,0
168118666,0,斯洛文尼亚,2,0
997676110,168118666,伊佐拉,3,0
997676374,168118666,伊利爾斯卡比斯特里察,3,0
997676802,168118666,伊德里亞,3,0
997766372,168118666,拉多夫利察,3,0
997767498,168118666,斯洛文尼亞比斯特里察,3,0
997767645,168118666,斯洛文尼亞科尼采,3,0
997771077,168118666,普图伊,3,0
997777834,168118666,洛加泰茨,3,0
997782859,168118666,皮夫卡,3,0
997784753,168118666,科佩尔,3,0
997817219,168118666,赫拉斯特尼克,3,0
997828820,168118666,采爾克諾,3,0
997857014,168118666,马里博尔,3,0
342537053,997857014,马里博尔,4,0
168149992,0,马提尼克群岛,2,0
168088595,0,尼日尔,2,0
344423877,168088595,迪法大区,3,0
344443991,168088595,阿加德兹大区,3,0
168118402,0,斯威士兰,2,0
168116746,0,意大利,2,0
404766668,168116746,利古里亞,3,0
426554040,404766668,文蒂米利亚,4,0
427844809,404766668,热那亚,4,0
428360796,404766668,索里,4,0
433299078,404766668,阿尔塔雷,4,0
404796874,168116746,卡拉布里亚,3,0
448744483,404796874,保拉,4,0
449125126,404796874,加拉特罗,4,0
451712919,404796874,奇塔诺瓦,4,0
453246704,404796874,扎卡诺波利,4,0
454504496,404796874,洛克里,4,0
455278277,404796874,罗切拉伊奥尼卡,4,0
463198156,404796874,辛巴廖,4,0
463955711,404796874,里齐科尼,4,0
464430181,404796874,雷焦卡拉布里亚,4,0
404810467,168116746,坎帕尼亚,3,0
481570609,404810467,博斯科雷亚莱,4,0
481648041,404810467,卡斯泰尔夫兰奇,4,0
481658648,404810467,卡普里岛,4,0
481658951,404810467,卡普阿,4,0
481672403,404810467,卡米利亚诺,4,0
482051818,404810467,圣曼戈苏尔卡洛雷,4,0
482646990,404810467,圣马里亚卡普阿韦泰雷,4,0
483229513,404810467,基乌萨诺圣多梅尼科,4,0
486720396,404810467,普拉塔迪普林奇帕图尔特拉,4,0
486724558,404810467,普拉泰拉,4,0
487277410,404810467,波拉,4,0
487684517,404810467,科尔莱托蒙福尔泰,4,0
488252151,404810467,莫利纳拉,4,0
493053425,404810467,那不勒斯,4,0
493083487,404810467,里亚尔多,4,0
493224322,404810467,阿利费,4,0
493246223,404810467,阿奎洛尼亚,4,0
493491826,404810467,阿马尔菲,4,0
404819856,168116746,威尼托,3,0
511735764,404819856,克罗切塔德尔蒙泰洛,4,0
511898314,404819856,切内塞利,4,0
512627982,404819856,博沃伦塔,4,0
512776209,404819856,卡萨尔塞鲁戈,4,0
513124050,404819856,圣朱斯蒂纳伊恩科莱,4,0
513144142,404819856,圣焦尔焦因博斯科,4,0
514008485,404819856,坦布雷,4,0
514383242,404819856,埃斯泰,4,0
514550339,404819856,塞伦德尔格拉帕,4,0
514806703,404819856,威尼斯,4,0
515213406,404819856,帕多瓦,4,0
518637418,404819856,格兰泽,4,0
518778437,404819856,梅尔拉拉,4,0
518797233,404819856,梅斯特雷,4,0
519487233,404819856,瓦佐拉,4,0
519828973,404819856,穆拉诺岛,4,0
520025067,404819856,绍纳拉,4,0
520100753,404819856,维罗纳,4,0
520163588,404819856,罗沃隆,4,0
520177159,404819856,罗索利纳,4,0
522322992,404819856,蓬索,4,0
526901988,404819856,马尔切西内,4,0
404851738,168116746,巴斯利卡塔,3,0
543044935,404851738,劳伦扎纳,4,0
550499543,404851738,拉韦洛,4,0
553836754,404851738,萨尔科尼,4,0
404870358,168116746,托斯卡纳,3,0
577752938,404870358,佛罗伦萨,4,0
578074825,404870358,切雷托圭迪,4,0
578817329,404870358,卡夏纳泰尔梅,4,0
578864460,404870358,卡斯泰尔圣尼科尔奥,4,0
578945801,404870358,卢卡,4,0
580183862,404870358,坎塔加洛,4,0
586311860,404870358,托里塔迪谢纳,4,0
586421879,404870358,拉亚蒂科,4,0
586928052,404870358,拉泰里纳,4,0
587219093,404870358,拉迪孔多利,4,0
587219613,404870358,拉迪科法尼,4,0
587318708,404870358,斯卡尔佩里亚,4,0
587651128,404870358,普拉托,4,0
589386917,404870358,比萨,4,0
589812309,404870358,波马兰切,4,0
589849791,404870358,洛伦扎纳,4,0
591663970,404870358,瓦伊阿诺,4,0
592786551,404870358,皮亚恩迪斯克奥,4,0
593088008,404870358,皮耶韦桑托斯泰法诺,4,0
593364907,404870358,穆尔洛,4,0
594094196,404870358,芬奇,4,0
594115810,404870358,苏比亚诺,4,0
595522162,404870358,萨塞塔,4,0
597339931,404870358,蒙蒂尼奥索,4,0
597391582,404870358,蒙达奇诺,4,0
597739648,404870358,西拉诺,4,0
600168454,404870358,阿夏诺,4,0
600636473,404870358,马尔恰纳马里纳,4,0
600679183,404870358,马萨罗萨,4,0
404871553,168116746,拉齐奥,3,0
620642584,404871553,博赛纳湖,4,0
620645108,404871553,博马尔佐,4,0
620692881,404871553,卡尼诺,4,0
620723019,404871553,卡斯泰尔福尔泰,4,0
621098159,404871553,圣洛伦佐诺沃,4,0
622583068,404871553,奇塔雷亚莱,4,0
622731274,404871553,安特罗多科,4,0
627823406,404871553,法拉伊恩萨比纳,4,0
628258469,404871553,皮耶迪蒙泰圣杰尔马诺,4,0
628360199,404871553,科里,4,0
628657174,404871553,罗马市,4,0
628793393,404871553,苏比亚科,4,0
631026218,404871553,蒙泰圣比亚焦,4,0
633635355,404871553,阿奎诺,4,0
633639671,404871553,阿尔代亚,4,0
633642352,404871553,阿尔切,4,0
633757209,404871553,阿普里利亞,4,0
404876530,168116746,普利亚,3,0
652220803,404876530,博维诺,4,0
653786497,404876530,巴里,4,0
658781803,404876530,特罗亚,4,0
669556427,404876530,阿尔贝罗贝洛,4,0
404891126,168116746,皮埃蒙特,3,0
688608123,404891126,伊索拉贝拉,4,0
689779230,404891126,加蒂纳拉,4,0
690868404,404891126,卡武尔,4,0
692332040,404891126,坎塔卢帕,4,0
698424890,404891126,斯特雷萨,4,0
699817500,404891126,桑夫龙特,4,0
711004105,404891126,科焦拉,4,0
712957708,404891126,罗马诺卡纳韦塞,4,0
714214042,404891126,苏佩尔加山,4,0
722836310,404891126,蒙泰马尼奥,4,0
724431366,404891126,蓬特-卡纳韦塞,4,0
729813667,404891126,都灵,4,0
404897133,168116746,翁布里亚,3,0
762977831,404897133,佩鲁贾,4,0
763465333,404897133,切雷托迪斯波莱托,4,0
764738418,404897133,卡夏,4,0
765426972,404897133,圣杰米尼,4,0
767472797,404897133,奇泰尔纳,4,0
767646181,404897133,奥特里科利,4,0
769292873,404897133,弗拉塔托迪纳,4,0
771026282,404897133,托尔贾诺,4,0
771489227,404897133,斯波莱托,4,0
771498357,404897133,斯特龙科内,4,0
772297895,404897133,法布罗,4,0
772818077,404897133,皮耶加罗,4,0
772940895,404897133,科拉佐内,4,0
780936107,404897133,贝托纳,4,0
782543056,404897133,阿尔维亚诺,4,0
782666427,404897133,阿梅利亚,4,0
404901479,168116746,莫利塞,3,0
803688708,404901479,卡斯泰尔德尔朱迪切,4,0
803696296,404901479,卡斯特罗皮尼亚诺,4,0
810071000,404901479,拉里诺,4,0
404925935,168116746,西西里岛,3,0
850178989,404925935,加吉,4,0
850766865,404925935,包奇纳,4,0
850931268,404925935,卡斯泰尔达恰,4,0
850931868,404925935,卡斯泰尔韦特拉诺,4,0
850964905,404925935,卡罗尼亚,4,0
852829118,404925935,墨西拿,4,0
853550261,404925935,巴勒莫市,4,0
853856185,404925935,布龙泰,4,0
856150928,404925935,拉杜萨,4,0
856898188,404925935,格拉,4,0
859386152,404925935,维拉尔巴,4,0
865632857,404925935,诺瓦拉迪西奇利亚,4,0
867737373,404925935,锡拉库扎,4,0
868609303,404925935,陶尔米纳,4,0
868614707,404925935,隆吉,4,0
869107822,404925935,马扎里诺,4,0
404972718,168116746,阿布鲁佐,3,0
897810325,404972718,彭内,4,0
898714943,404972718,托拉诺诺沃,4,0
404980375,168116746,马尔凯,3,0
933051129,404980375,塔武利亚,4,0
933286242,404980375,奥斯特拉韦泰雷,4,0
933414261,404980375,安科纳,4,0
168117194,0,托克劳,2,0
168143668,0,贝宁,2,0
953218959,168143668,峽谷省,3,0
953436147,168143668,阿黎博里省,3,0
26186602,953436147,康迪,4,0
168064860,0,乌干达,2,0
168128840,0,美属萨摩亚,2,0
168136974,0,菲律宾,2,0
37876087,168136974,中央吕宋,3,0
59737641,37876087,伊巴,4,0
63719422,37876087,圣费尔南多,4,0
65706452,37876087,奥隆阿波,4,0
37879092,168136974,中米沙鄢,3,0
110951186,37879092,拉普拉普市,4,0
111656669,37879092,朗芒芽地,4,0
37907677,168136974,北棉兰老,3,0
141262475,37907677,伊利甘,4,0
144342726,37907677,卡加延德奥罗,4,0
149797361,37907677,巴伦西亚城,4,0
37923661,168136974,卡加延河谷,3,0
38021347,168136974,棉兰老穆斯林自治区,3,0
38043775,168136974,西米沙鄢,3,0
168139135,0,葡萄牙,2,0
307009195,168139135,里斯本區,3,0
330553000,307009195,卡斯凯什,4,0
346124783,307009195,萨卡文,4,0
350447481,307009195,里斯本,4,0
168086160,0,塞浦路斯,2,0
168120001,0,柬埔寨,2,0
351964330,168120001,干丹省,3,0
351967374,168120001,戈公省,3,0
351976404,168120001,柏威夏省,3,0
351986706,168120001,班迭棉吉省,3,0
351989693,168120001,磅清扬省,3,0
351989847,168120001,磅湛省,3,0
351998835,168120001,菩萨省,3,0
352000434,168120001,西哈努克市,3,0
625470274,352000434,西哈努克市,4,0
352057992,168120001,贡布省,3,0
659114670,352057992,贡布,4,0
168122928,0,洪都拉斯,2,0
168128390,0,美国,2,0
663762641,168128390,乔治亚,3,0
683963725,663762641,亚特兰大,4,0
684236591,663762641,伍德斯托克,4,0
696770720,663762641,哥伦布,4,0
704089373,663762641,士麦那,4,0
704910599,663762641,奥古斯塔,4,0
713030434,663762641,托科阿,4,0
717079143,663762641,普莱恩斯,4,0
717969378,663762641,梅肯,4,0
718213960,663762641,沃姆斯普林斯,4,0
720113565,663762641,玛丽埃塔,4,0
722086643,663762641,福克斯通,4,0
727160613,663762641,罗斯韦尔,4,0
840048389,663762641,门罗,4,0
840198120,663762641,阿比维尔,4,0
840264665,663762641,雅典,4,0
663765810,168128390,亚拉巴马州,3,0
859321177,663765810,中心,4,0
859428705,663765810,亚历山大城,4,0
859430558,663765810,亚当斯维尔,4,0
859484480,663765810,亨茨维尔,4,0
859606282,663765810,伯明翰,4,0
859616809,663765810,佩勒姆,4,0
859619614,663765810,佩尔城,4,0
859623530,663765810,佩恩堡,4,0
859778942,663765810,克兰顿,4,0
859784434,663765810,克利夫兰,4,0
859827771,663765810,克罗斯维尔,4,0
859842705,663765810,克莱顿,4,0
859898601,663765810,凤凰城,4,0
859909390,663765810,切尔西,4,0
859913096,663765810,切诺基,4,0
859919720,663765810,利兹,4,0
859934635,663765810,利文斯顿,4,0
859935433,663765810,利斯堡,4,0
859957101,663765810,加兹登,4,0
859969646,663765810,加登,4,0
860448978,663765810,卡姆登,4,0
860462707,663765810,卡尔曼,4,0
860524894,663765810,卡罗尔顿,4,0
860527808,663765810,卡莱拉,4,0
860545304,663765810,卡顿,4,0
860555486,663765810,卢文,4,0
860581782,663765810,厄尔巴,4,0
860601736,663765810,古因,4,0
860606255,663765810,古德沃特,4,0
860616631,663765810,史蒂文森,4,0
860665905,663765810,咖啡维尔,4,0
860702689,663765810,哈特塞尔,4,0
860703316,663765810,哈特福德,4,0
860720680,663765810,哥伦比亚纳,4,0
861857940,663765810,埃尔伯塔,4,0
861903220,663765810,埃尔莫尔,4,0
861911234,663765810,埃弗格林,4,0
862010472,663765810,塔拉西,4,0
862010951,663765810,塔拉迪加,4,0
